Denominazione,Indirizzo,Coordinate
001 - Piazza principale di Repen,Repen - Repen,"13° 47' 31.04'' E, 45° 43' 25.06'' N"
002 - Parcheggio scuole località Col ,Col - Località Col 41,"13° 48' 05.30'' E, 45° 43' 05.47'' N"
003 - Parcheggio ex valico di Fernetti,Fernetti - monrupino,"13° 49' 59.93'' E, 45° 41' 57.53'' N"
