Denominazione,Indirizzo,Coordinate
058 - PIEDIMONTE-slargo fronte monumento Via IV Novembre,Piedimonte - Via IV Novembre -34170 Gorizia GO,"13° 36' 05.49'' E, 45° 56' 51.32'' N"
060 - MADONNINA DEL FANTE-Parcheggio fronte Chiesa e area attrezzata Oratorio,Madonnina del Fante - Via Brigata Campobasso n.12 - 34170Gorizia,"13° 35' 22.40'' E, 45° 56' 08.28'' N"
064 - S.ANNA - Parco Iolanda Pisani,S. Anna - Via Max Fabiani - 34170 Gorizia GO,"13° 37' 05.61'' E, 45° 55' 45.51'' N"
067 - CENTRO - Parcheggio - Via Caduti di An Nasiriyah,Centro cittadino - Via Caduti di An Nasiriyah 6 - 34170 Gorizia GO,"13° 36' 37.82'' E, 45° 56' 00.07'' N"
068 - S. ANNA - Parcheggio fronte Hotel Internazionale via Trieste,Gorizia - Via Trieste 173 - 34170 Gorizia GO,"13° 36' 47.57'' E, 45° 55' 45.82'' N"
070 - SAN ROCCO-Parco Baiamonti,"S. Rocco - 34170-Piazza di S. Rocco, Gorizia","13° 37' 34.35'' E, 45° 56' 18.83'' N"
071 - CENTRO - Parco della Rimembranza - lato Via Duca d'Aosta,"Centro cittadino - 34170-Via Duca d'Aosta, Gorizia","13° 36' 53.35'' E, 45° 56' 14.16'' N"
072 - CENTRO - Parcheggio Sud Ospedale,Centro cittadino - Via Fatebenefratelli - 34170  Gorizia GO,"13° 36' 22.06'' E, 45° 56' 05.13'' N"
074 - CENTRO - Parcheggio e area verde via Tartini,Centro cittadino - Via Tartini - 34170 Gorizia GO,"13° 36' 22.67'' E, 45° 56' 29.18'' N"
079 - CENTRO - Piazza della Vittoria,Centro cittadino - Piazza della Vittoria - 34170 Gorizia GO,"13° 37' 30.09'' E, 45° 56' 42.30'' N"
080 - MONTESANTO- P.zza Transalpina,Montesanto -  Piazza della Transalpina - 34170 Gorizia GO,"13° 38' 05.31'' E, 45° 57' 19.01'' N"
085 - S. ANDREA - Area verde via del San Michele,Sant'Andrea - Via del San Michele - 34170 Gorizia GO,"13° 35' 57.61'' E, 45° 54' 59.14'' N"
087 - CAMPAGNUZZA - Parcheggio Scuola Materna Via del Carso,Campagnuzza - Via del Carso 13 - 34170 Gorizia GO,"13° 36' 23.92'' E, 45° 55' 48.87'' N"
088 - STRACCIS - Piazzale della Pace fronte Chiesa e campo di calcio,Straccis - Via Brigata Pavia-Piazzale della Pace - 34170 Gorizia GO,"13° 36' 42.87'' E, 45° 57' 01.07'' N"
089 - CENTRO CITTADINO- Piazzale Viale Virgilio,Straccis - Viale Virgilio - 34170 Gorizia GO,"13° 36' 58.54'' E, 45° 56' 45.71'' N"
090 - STRACCIS - Piazzale Ettore Ritter,Straccis - Piazzale Ettore Ritter - 34170 Gorizia GO,"13° 36' 28.00'' E, 45° 56' 50.25'' N"
092 - CENTRO-Borgo Castello- Piazzale Seghizzi,Borgo Castello - Piazzale Seghizzi - 34170 Gorizia GO,"13° 37' 41.89'' E, 45° 56' 37.14'' N"
094 - SANT'ANNA-Parco Vittorio Bolaffio ,Sant'Anna - Via Faiti - 34170 Gorizia GO,"13° 37' 17.87'' E, 45° 55' 47.87'' N"
096 - CENTRO - Parco del Municipio,"Gorizia - Centro cittadino - Via Barzellini, 7 - 34170 Gorizia GO","13° 37' 23.04'' E, 45° 56' 25.19'' N"
097 - CENTRO  - Area verde Lenassi,Gorizia - Centro Cittadino - Via Vittorio Veneto n.7 - 34170 Gorizia,"13° 37' 20.98'' E, 45° 56' 21.10'' N"
098 - MONTESANTO- Parco Coronini Cronberg,Gorizia - Viale XX Settembre n.14 - 34170 Gorizia GO,"13° 37' 08.31'' E, 45° 56' 56.49'' N"
099 - MONTESANTO - Parco Istituto Sacra Familia - via dei Campi,Montesanto - Via dei Campi 65- 34170 Gorizia GO,"13° 37' 04.42'' E, 45° 57' 17.40'' N"
