Denominazione,Indirizzo,Coordinate
001 - Sede COMUNALE,,"13° 23' 11.12'' E, 45° 40' 31.10'' N"
002 - Magazzino Comunale,,"13° 24' 24.89'' E, 45° 41' 04.54'' N"
