Denominazione,Indirizzo,Coordinate
001 - municipio,Resiutta - Via Nazionale 20,"13° 13' 13.68'' E, 46° 23' 35.37'' N"
003 - Povici di sotto,Povici di sotto - via Povici di Sotto ,"13° 13' 16.85'' E, 46° 23' 15.18'' N"
