Denominazione,Indirizzo,Coordinate
002 - Scuola Primaria e Secondaria,Muzzana del Turgnano  - Via Stroppagallo,"13° 07' 23.64'' E, 45° 49' 17.47'' N"
003 - Scuola dell'Infanzia,Muzzana del Turgnano - Vicolo di Mezzo,"13° 07' 42.10'' E, 45° 48' 58.45'' N"
