30189
93009
31007
93002
31020
30025
30123
30043
30059
30111
93029
93049
31014
30035
30095
30049
93015
31019
30135
30072
30026
30109
30116
30090
30027
30099
30003
93031
31010
31005
30078
30124
31008
30022
30055
30102
30011
93016
30046
30041
30063
31017
30092
30068
93014
93001
30113
30107
30033
31002
32004
93045
31011
30082
30048
30073
30098
93012
93013
30188
30121
30064
30058
93007
30117
93006
93020
30136
31024
30106
30087
93042
31009
31021
30030
30019
30114
30007
30097
93035
30110
93018
30009
31003
30120
30060
32005
30070
31022
30093
30047
30083
93050
30127
30042
30023
93008
93041
30079
30014
93011
93046
93052
30112
32006
93037
93032
30101
30061
30045
93028
93038
30012
30075
93019
30031
30128
30071
30013
30065
30056
30052
30037
93030
30084
30105
30118
30094
93033
93024
31016
30130
30018
93047
30104
30089
30137
30080
30015
30020
30133
93021
93043
31006
31015
93027
30039
31025
30081
30053
30132
93044
30040
30100
30032
93040
30126
30057
30001
30108
30069
31023
30004
30028
30010
30034
93034
31018
32001
93039
30006
30138
30044
30088
30131
30029
30066
30067
30051
32003
30008
30077
30054
93004
93025
31001
30024
30074
30091
93022
93036
31012
30129
31004
30122
93005
30103
93026
30085
93010
32002
30062
93051
93017
30086
30021
30002
30076
30016
31013
30005
30036
93053
30190
30191
