Denominazione,Indirizzo,Coordinate
001 - SCUOLA DELL'INFANZIA ALCIDE DE GASPERI,Farra d'Isonzo - Viale Pitteri 2,"13° 31' 05.46'' E, 45° 54' 31.87'' N"
002 - SCUOLA PRIMARIA RICCARDO PITTERI,Farra d'Isonzo - Via D. Alighieri 31,"13° 31' 10.79'' E, 45° 54' 21.57'' N"
"003 - ASILO NIDO COMUNALE ""IL CHICCO DI GRANO""",Farra d'Isonzo  - Via Trieste 3,"13° 31' 05.27'' E, 45° 54' 33.08'' N"
