Denominazione,Indirizzo,Coordinate
001 - Municipio,CORDOVADO - piazza Cecchini 24,"12° 52' 57.03'' E, 45° 50' 59.69'' N"
002 - Magazzino comunale,CORDOVADO - via Circonvallazione,"12° 53' 22.47'' E, 45° 50' 55.45'' N"
