Denominazione,Indirizzo,Coordinate
001 - Az. Agr. Nizzetto Maurizio,"Località Taurino di Spilimbergo, via Basaldella, 1","12° 51' 06.63'' E, 46° 05' 51.56'' N"
002 - Guppo Sintesi S.p.A.,Zona Industriale Cosa,"12° 52' 35.76'' E, 46° 06' 14.33'' N"
003 - Mistral FVG S.r.l.,Zona industriale sul cosa,"12° 52' 23.02'' E, 46° 06' 03.42'' N"
004 - Az. Agricola Baldo Luigi,,"12° 49' 41.24'' E, 46° 06' 37.68'' N"
