Denominazione,Indirizzo,Coordinate
001 - Municipio,San Vito al Tagliamento - Piazza del Popolo 38,"12° 51' 17.66'' E, 45° 54' 54.42'' N"
002 - Magazzino comunale,Favria - viale Zuccherificio,"12° 50' 57.00'' E, 45° 54' 22.09'' N"
