Denominazione,Indirizzo,Coordinate
001 - Acciaierie Bertoli Safau S.p.A.,Frazione Cargnacco - Via Buttrio 28 e 57,"13° 15' 11.29'' E, 46° 00' 23.04'' N"
002 - Az. Agr. Bertuzzi Flavio,"Via Orgnano, 10","13° 10' 02.63'' E, 46° 00' 00.02'' N"
003 - Az. Agr. Elisa di De Sabbata N. e Turco A. s.s.,"Via Molino, 3","13° 11' 51.01'' E, 46° 00' 11.52'' N"
004 - NATCO S.p.A.,"Via Ferraria, 4","13° 11' 57.31'' E, 45° 58' 28.67'' N"
