Denominazione,Indirizzo,Coordinate
001 - Centro civico di San Foca,Frazione di San Foca - piazza Garibaldi,
002 - Centro Civico Villotte,"Villotte di San Quirino - via Valle d'Istria, 1",
003 - Delegazione di Sedrano,Frazione di Sedrano - via della Chiesa,
004 - Acquedotto opere di presa,in Comune di Montereale Vlacellina - via Toffoli,
005 - sede comunale - Municipio,"San Quirino - via Molino di Sotto, 41 - via Molino di Sotto, 41","12° 40' 50.30'' E, 46° 02' 11.48'' N"
006 - sede Gruppo comunale di Protezione civile,"Località Villotte - via Valle d'Istria, 4","12° 38' 21.71'' E, 46° 00' 59.59'' N"
