Denominazione,Indirizzo,Coordinate
001 - SCUOLA DELL'INFANZIA DI TRIVIGNANO,Trivignano Udinese - via Palma 23,"13° 20' 20.12'' E, 45° 56' 29.61'' N"
002 - SCUOLA PRIMARIA DI TRIVIGNANO UDINESE,Trivignano Udinese - via Roma 78,"13° 20' 17.29'' E, 45° 56' 33.92'' N"
