Denominazione,Indirizzo,Coordinate
001 - Municipio e sede COC,Piazza uffici 1 - ,"13° 11' 40.95'' E, 46° 24' 37.44'' N"
002 - Magazzino Comunale,Capoluogo - Via Degli Alpini,"13° 11' 29.13'' E, 46° 24' 01.01'' N"
