Denominazione,Indirizzo,Coordinate
001 - Cucina casa delle associazioni,S.valentino - Via Gramsci 6,"13° 24' 31.51'' E, 45° 47' 28.13'' N"
002 - Cucina scuole,S.valentino - Piazzale Falcone Borsellino,"13° 24' 34.35'' E, 45° 47' 38.47'' N"
003 - Sala Bison,S.Valentino - Via Gramsci,"13° 24' 31.36'' E, 45° 47' 26.82'' N"
