Denominazione,Sensori,Coordinate
PCIV - Cormons,"Umidità, Pressione, Temperatura, Pioggia, Vento (direzione), Vento (intensità), Radiazione solare, Vento raffica (direzione), Vento raffica (intensità)","13° 27' 10.01'' E, 45° 58' 36.98'' N"
