Denominazione,Indirizzo,Coordinate
001 - Municipio,"Campoformido - Largo Municipio,9,33030 Campoformido","13° 09' 36.35'' E, 46° 01' 11.54'' N"
002 - Magazzino Comunale,Campoformido - Via Marco Mariuzza ,"13° 09' 18.57'' E, 46° 01' 21.15'' N"
003 - Area Tecnica,"Campoformido - Largo Municipio, 11","13° 09' 37.75'' E, 46° 01' 11.65'' N"
