Denominazione,Indirizzo,Coordinate
001 - MAGAZZINO COMUNALE,MANZANO - VIA DUCA D'AOSTA,"13° 21' 36.50'' E, 45° 59' 08.81'' N"
002 - SEDE MUNICIPALE,"MANZANO - VIA NATISONE, 34","13° 23' 06.57'' E, 45° 59' 22.77'' N"
