Denominazione,Indirizzo,Coordinate
001 - SCUOLA DELL'INFANZIA DI LUSEVERA-VEDRONZA,Vedronza - Fr. Vedronza 24,"13° 15' 32.42'' E, 46° 15' 50.90'' N"
002 - SCUOLA PRIMARIA DI LUSEVERA-VEDRONZA,Vedronza - Fr. Vedronza,"13° 15' 34.06'' E, 46° 15' 50.56'' N"
