Denominazione,Indirizzo,Coordinate
001 - Magazzino Comunale,Prata di Sotto - ,"12° 34' 43.41'' E, 45° 53' 10.06'' N"
002 - Municipio,Capoluogo - via Roma 33,"12° 35' 48.86'' E, 45° 53' 39.13'' N"
