Denominazione,Indirizzo,Coordinate
001 - Fonderia SA.BI S.p.A.,Via Brentella,"12° 37' 30.22'' E, 46° 00' 03.77'' N"
002 - Fonderia SA.BI,"Via Brentella, 38","12° 37' 29.63'' E, 46° 00' 03.07'' N"
