Denominazione,Indirizzo,Coordinate
001 - BO.MA. S.r.l.,"Via Aquileia, 22","13° 26' 54.34'' E, 45° 52' 11.03'' N"
002 - Zincolitalia S.p.A.,"Via Cividale, 7","13° 26' 27.36'' E, 45° 52' 16.02'' N"
