Denominazione,Indirizzo,Coordinate
001 - Scuola materna Tina Merlin,,"12° 41' 46.12'' E, 46° 08' 42.75'' N"
002 - Scuola Primaria (ex Scuola Media),,"12° 41' 41.91'' E, 46° 08' 47.49'' N"
