Denominazione,Indirizzo,Coordinate
001 - SCUOLA PRIMARIA GUGLIELMO MARCONI,Budoia - Via Panizzut 7,"12° 31' 56.00'' E, 46° 02' 33.60'' N"
002 - SCUOLA DELL'INFANZIA GIOANNI XXIII,Dardago - Via Brait,"12° 32' 06.60'' E, 46° 03' 12.38'' N"
003 - SCUOLA PRIMARIA GUGLIELMO MARCONI - palestra,Budoia - Via Panizzut 3,"12° 31' 55.93'' E, 46° 02' 32.18'' N"
