Denominazione,Indirizzo,Coordinate
001 - Ideal Standard Industriale S.r.l.,"Località Orcenico Inferiore - Via Treviso, 27","12° 46' 46.01'' E, 45° 57' 00.54'' N"
002 - Omero S.r.l. (ex ME-GAL S.r.l.),"Via della Fossa, 12","12° 46' 23.96'' E, 45° 56' 52.54'' N"
