Denominazione,Indirizzo,Coordinate
001 - SCUOLA PRIMARIA ALESSANDRO MANZONI,Meduno - Via del Municipio,"12° 47' 14.74'' E, 46° 13' 03.91'' N"
002 - SCUOLA SECONDARIA DI 1° GRADO A. ANDREUZZI,Meduno - Via Municipio,"12° 47' 14.03'' E, 46° 13' 01.98'' N"
004 - SCUOLA DELL'INFANZIA PARITARIA SANTISSIMO REDENTORE,Meduno - Via Roma 3,"12° 47' 10.66'' E, 46° 13' 01.21'' N"
