Denominazione,Indirizzo,Coordinate
001 - SEDE MUNICIPALE,TOLMEZZO - PIAZZA XX SETTEMBRE,"13° 00' 56.17'' E, 46° 24' 21.28'' N"
002 - UFFICI TECNICI COMUNALI,TOLMEZZO - VIA J. LINUSSIO,"13° 00' 56.20'' E, 46° 24' 15.97'' N"
