Denominazione,Indirizzo,Coordinate
001 - Parco Festeggiamenti,Flaibano - Via Cavour n. 54,"12° 58' 50.12'' E, 46° 03' 40.05'' N"
002 - Sant'Odorico,Sant'Odorico - Strada Comunale Flaibano-Sant'Odorico,"12° 56' 03.80'' E, 46° 02' 54.10'' N"
004 - Piazza Monumento,Flaibano - Piazza,"12° 59' 01.03'' E, 46° 03' 29.71'' N"
005 - Piazza S. Odorico,San Odorico - Piazza Del Popolo,"12° 55' 56.58'' E, 46° 02' 50.35'' N"
