Denominazione,Indirizzo,Coordinate
001 - Az. Agr. La Pellegrina S.p.A.,Loc. Aeroporto,"12° 34' 49.53'' E, 46° 01' 46.83'' N"
002 - Nuova IN.F.A. S.p.A.,"Via De Zan, 54","12° 36' 32.75'' E, 46° 03' 52.13'' N"
